As of Date,Line Type,Line ID,Charge Code/Package,Charge Description,DRG,Patient Type,CPT,Modifiers,Rev Code,Gross Charges,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum,Aetna Better Health Medicaid HMO,Aetna Exchange,Aetna GateKeeper,Aetna Medicare,Aetna National Advantage Program (NAP),Aetna Non-GateKeeper,Aetna Signature Administrators (ASA)
1/13/2023,CDM,5734,4818351367,18 3.50 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5735,4818351367,18 3.50 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5736,4818351368,23 3.50 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5737,4818351368,23 3.50 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5738,4818351369,28 3.50 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5739,4818351369,28 3.50 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5740,4818351370,33 3.50 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5741,4818351370,33 3.50 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5742,4818351371,38 3.50 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5743,4818351371,38 3.50 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5744,4818351372,08 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5745,4818351372,08 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5746,4818351373,12 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5747,4818351373,12 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5748,4818351374,15 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5749,4818351374,15 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5750,4818351375,18 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5751,4818351375,18 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5752,4818351376,23 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5753,4818351376,23 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5754,4818351377,28 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5755,4818351377,28 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5756,4818351378,33 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5757,4818351378,33 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5758,4818351379,38 4.00 XIENCE SKYPOINT EVEROL,,IP,,  ,278,2100,N/A,546,2100,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5759,4818351379,38 4.00 XIENCE SKYPOINT EVEROL,,OP,,  ,278,2100,N/A,210,2100,N/A,N/A,N/A,N/A,1554,N/A,1260
1/13/2023,CDM,5760,4818351615,CATHETER .018 DCB 130CM 7X80MM,,OP,,  ,272,6800,N/A,204,6800,204,1768,2652,N/A,5032,2856,4080
1/13/2023,CDM,5761,4818351654,ROTAPRO 1.25MM,,OP,,  ,272,8380,N/A,251.4,8380,251.4,2178.8,3268.2,N/A,6201.2,3519.6,5028
1/13/2023,CDM,5762,4818351760,CATHETER BLNDIL 6MM 130CM 150M,,OP,,  ,272,8300,N/A,249,8300,249,2158,3237,N/A,6142,3486,4980
1/13/2023,CDM,5763,4818351948,CATHETER BLNDIL 6MM 130CM 150M,,OP,,  ,272,736,N/A,22.08,736,22.08,191.36,287.04,N/A,544.64,309.12,441.6
1/13/2023,CDM,5764,4818352204,CATHETER BLNDIL 2MM 40MM LF PC,,OP,,  ,272,752,N/A,22.56,752,22.56,195.52,293.28,N/A,556.48,315.84,451.2
1/13/2023,CDM,5765,4818352371,SLENDER GUIDING SHEATH 75CM 6F,,OP,,  ,272,1278,N/A,38.34,1278,38.34,332.28,498.42,N/A,945.72,536.76,766.8
1/13/2023,CDM,5766,4818352563,DEVICE MVP CLSR MIDBORE 6/12FR,,IP,,  ,278,940,N/A,244.4,4387,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5767,4818352563,DEVICE MVP CLSR MIDBORE 6/12FR,,OP,,  ,278,940,N/A,94,940,N/A,N/A,N/A,N/A,695.6,N/A,564
1/13/2023,CDM,5768,4818352762,14 FR INTRODUCER,,OP,,  ,272,2800,N/A,84,2800,84,728,1092,N/A,2072,1176,1680
1/13/2023,CDM,5769,4818353095,IS1 DF4 MOMENTUM,,IP,,  ,275,65064,N/A,2169.23,65064,12362.16,16266,24073.68,N/A,N/A,24073.68,N/A
1/13/2023,CDM,5770,4818353095,IS1 DF4 MOMENTUM,,OP,,  ,275,65064,N/A,12362.16,65064,12362.16,16916.64,25374.96,N/A,48147.36,25374.96,39038.4
1/13/2023,CDM,5771,4818353118,CATHETER BLNDIL .035IN 6MM 135,,OP,,  ,272,452,N/A,13.56,452,13.56,117.52,176.28,N/A,334.48,189.84,271.2
1/13/2023,CDM,5772,4818354666,2.5X12 C2 SHOCKWAVE IVL CATH M,,OP,,  ,272,18800,N/A,564,18800,564,4888,7332,N/A,13912,7896,11280
1/13/2023,CDM,5773,4818354667,3.0X12 C2 SHOCKWAVE IVL CATH M,,OP,,  ,272,18800,N/A,564,18800,564,4888,7332,N/A,13912,7896,11280
1/13/2023,CDM,5774,4818354668,3.5X12 C2 SHOCKWAVE IVL CATH M,,OP,,  ,272,18800,N/A,564,18800,564,4888,7332,N/A,13912,7896,11280
1/13/2023,CDM,5775,4818354669,4.0X12 C2 SHOCKWAVE IVL CATH M,,OP,,  ,272,18800,N/A,564,18800,564,4888,7332,N/A,13912,7896,11280
1/13/2023,CDM,5776,4818355085,GALLANT DR ICD,,IP,,  ,275,30184.72,N/A,2112.93,30184.72,5735.1,7546.18,11168.35,N/A,N/A,11168.35,N/A
1/13/2023,CDM,5777,4818355085,GALLANT DR ICD,,OP,,  ,275,30184.72,N/A,5735.1,30184.72,5735.1,7848.03,11772.04,N/A,22336.69,11772.04,18110.83
1/13/2023,CDM,5778,4818355087,GALLANT HF CRT-D,,IP,,  ,275,46300.04,N/A,2169.23,46300.04,8797.01,11575.01,17131.01,N/A,N/A,17131.01,N/A
1/13/2023,CDM,5779,4818355087,GALLANT HF CRT-D,,OP,,  ,275,46300.04,N/A,8797.01,46300.04,8797.01,12038.01,18057.02,N/A,34262.03,18057.02,27780.02
1/13/2023,CDM,5780,4818355089,GALLANT VR ICD,,IP,,  ,275,27713.68,N/A,1939.96,27713.68,5265.6,6928.42,10254.06,N/A,N/A,10254.06,N/A
1/13/2023,CDM,5781,4818355089,GALLANT VR ICD,,OP,,  ,275,27713.68,N/A,5265.6,27713.68,5265.6,7205.56,10808.34,N/A,20508.12,10808.34,16628.21
1/13/2023,CDM,5782,4818355362,9FR LEAD EXTRACTION EVOLUTION,,OP,,  ,272,7000,N/A,210,7000,210,1820,2730,N/A,5180,2940,4200
1/13/2023,CDM,5783,4818355421,M5 IVL CATHETER 6.0X60 MM,,OP,,  ,272,11000,N/A,330,11000,330,2860,4290,N/A,8140,4620,6600
1/13/2023,CDM,5784,4818355953,RAIN SHEATH RADIAL INTRODUCER,,OP,,  ,272,192,N/A,5.76,192,5.76,49.92,74.88,N/A,142.08,80.64,115.2
1/13/2023,CDM,5785,4818500086,SAFESHEATH II INTRODUCER,,OP,,  ,272,775.5,N/A,23.27,775.5,23.27,201.63,302.44,N/A,573.87,325.71,465.3
1/13/2023,CDM,5786,4818500086,SAFESHEATH II INTRODUCER,,OP,C1894,  ,272,775.5,N/A,23.27,775.5,23.27,201.63,302.44,N/A,573.87,325.71,465.3
1/13/2023,CDM,5787,4818500090,SYSTEM INTRODUCER 23CM 9FR 18G,,OP,,  ,272,233.6,N/A,7.01,233.6,7.01,60.74,91.1,N/A,172.86,98.11,140.16
1/13/2023,CDM,5788,4818500098,LEAD PACING 69CM 4.1FR ATRIUM,,IP,,  ,275,2780,N/A,194.6,2780,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5789,4818500098,LEAD PACING 69CM 4.1FR ATRIUM,,OP,,  ,275,2780,N/A,528.2,2780,N/A,N/A,N/A,N/A,2057.2,N/A,1668
1/13/2023,CDM,5790,4818500110,LEAD PACING 88CM 5.3FR 5.1FR .,,IP,,  ,278,14681.68,N/A,1027.72,14681.68,2789.52,3670.42,5432.22,N/A,N/A,5432.22,N/A
1/13/2023,CDM,5791,4818500110,LEAD PACING 88CM 5.3FR 5.1FR .,,OP,,  ,278,14681.68,N/A,2789.52,14681.68,2789.52,3817.24,5725.86,N/A,10864.44,5725.86,8809.01
1/13/2023,CDM,5792,4818500112,LEAD ICD 62CM 8.6FR TENSI-LOCK,,IP,,  ,278,17968,N/A,1257.76,17968,3413.92,4492,6648.16,N/A,N/A,6648.16,N/A
1/13/2023,CDM,5793,4818500112,LEAD ICD 62CM 8.6FR TENSI-LOCK,,OP,,  ,278,17968,N/A,3413.92,17968,3413.92,4671.68,7007.52,N/A,13296.32,7007.52,10780.8
1/13/2023,CDM,5794,4818500148,CATHETER GUIDING BLUE YELLOW 1,,OP,,  ,272,160,N/A,4.8,160,4.8,41.6,62.4,N/A,118.4,67.2,96
1/13/2023,CDM,5795,4818500153,CATHETER GUIDING BLUE YELLOW 1,,OP,,  ,272,160,N/A,4.8,160,4.8,41.6,62.4,N/A,118.4,67.2,96
1/13/2023,CDM,5796,4818500245,KIT FLUID MANAGEMENT .118IN ES,,OP,,  ,272,45,N/A,1.35,45,1.35,11.7,17.55,N/A,33.3,18.9,27
1/13/2023,CDM,5797,4818500396,CATH REPROC US SOUNDSTAR,,OP,,  ,272,10656,N/A,319.68,10656,319.68,2770.56,4155.84,N/A,7885.44,4475.52,6393.6
1/13/2023,CDM,5798,4818504208,DYNGN ICD DR D152DUALCHMBR ICD,,IP,,  ,275,48864,N/A,2169.23,48864,9284.16,12216,18079.68,N/A,N/A,18079.68,N/A
1/13/2023,CDM,5799,4818504208,DYNGN ICD DR D152DUALCHMBR ICD,,OP,,  ,275,48864,N/A,9284.16,48864,9284.16,12704.64,19056.96,N/A,36159.36,19056.96,29318.4
1/13/2023,CDM,5800,4818504212,DEFIBRILLATOR CARDIAC EVERA MR,,IP,,  ,275,47932,N/A,2169.23,47932,9107.08,11983,17734.84,N/A,N/A,17734.84,N/A
1/13/2023,CDM,5801,4818504212,DEFIBRILLATOR CARDIAC EVERA MR,,OP,,  ,275,47932,N/A,9107.08,47932,9107.08,12462.32,18693.48,N/A,35469.68,18693.48,28759.2
1/13/2023,CDM,5802,4818504272,LEAD PCNG 6FR 46CM TNDRL STS,,IP,,  ,278,1011.8,N/A,263.07,4387,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5803,4818504272,LEAD PCNG 6FR 46CM TNDRL STS,,OP,,  ,278,1011.8,N/A,101.18,1011.8,N/A,N/A,N/A,N/A,748.73,N/A,607.08
1/13/2023,CDM,5804,4818504282,CATHETER PACING BIPOLAR TEMPOR,,IP,,  ,278,452,N/A,117.52,4387,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5805,4818504282,CATHETER PACING BIPOLAR TEMPOR,,OP,,  ,278,452,N/A,45.2,452,N/A,N/A,N/A,N/A,334.48,N/A,271.2
1/13/2023,CDM,5806,4818504294,LEAD PACING 45CM BIP AF,,IP,,  ,275,2223,N/A,577.98,2283.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5807,4818504294,LEAD PACING 45CM BIP AF,,OP,,  ,275,2223,N/A,222.3,2223,N/A,N/A,N/A,N/A,1645.02,N/A,1333.8
1/13/2023,CDM,5808,4818504545,CATHETER GUIDING 90CM 8FR .09I,,OP,,  ,272,168,N/A,5.04,168,5.04,43.68,65.52,N/A,124.32,70.56,100.8
1/13/2023,CDM,5809,4818504604,CATHETER GUIDING 100CM 7FR LAU,,OP,,  ,272,168,N/A,5.04,168,5.04,43.68,65.52,N/A,124.32,70.56,100.8
1/13/2023,CDM,5810,4818504641,GWIRE SPARTACORE 014 5.0X300,,OP,,  ,272,276,N/A,8.28,276,8.28,71.76,107.64,N/A,204.24,115.92,165.6
1/13/2023,CDM,5811,4818504822,CATHETER ATHERECTOMY 145CM STE,,OP,,  ,272,15180,N/A,455.4,15180,455.4,3946.8,5920.2,N/A,11233.2,6375.6,9108
1/13/2023,CDM,5812,4818504830,GWIRE VASCULAR 175CM .014IN,,OP,,  ,272,2600,N/A,78,2600,78,676,1014,N/A,1924,1092,1560
1/13/2023,CDM,5813,4818505148,ENVELOPE ABSORBABLE 2.7X2.5IN,,IP,,  ,278,3980,N/A,278.6,3980,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5814,4818505148,ENVELOPE ABSORBABLE 2.7X2.5IN,,OP,,  ,278,3980,N/A,756.2,3980,N/A,N/A,N/A,N/A,2945.2,N/A,2388
1/13/2023,CDM,5815,4818505149,ENVELOPE ABSORBABLE 3.3X2.9IN,,IP,,  ,278,3980,N/A,278.6,3980,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5816,4818505149,ENVELOPE ABSORBABLE 3.3X2.9IN,,OP,,  ,278,3980,N/A,756.2,3980,N/A,N/A,N/A,N/A,2945.2,N/A,2388
1/13/2023,CDM,5817,4818507271,SHEATH PINNACLE 11FR RSS103,,OP,,  ,272,39.6,N/A,1.19,39.6,1.19,10.3,15.44,N/A,29.3,16.63,23.76
1/13/2023,CDM,5818,4818507295,CATH THRMB 014IN 145CM 6FR PR,,OP,,  ,272,1316,N/A,39.48,1316,39.48,342.16,513.24,N/A,973.84,552.72,789.6
1/13/2023,CDM,5819,4818507664,BALLOON EUPHORA 2.0 X 15MM,,OP,,  ,272,260,N/A,7.8,260,7.8,67.6,101.4,N/A,192.4,109.2,156
1/13/2023,CDM,5820,4818507684,1.25mm x 10mm SPRINTER OTW BAL,,IP,,  ,278,260,N/A,67.6,4387,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5821,4818507684,1.25mm x 10mm SPRINTER OTW BAL,,OP,,  ,278,260,N/A,26,260,N/A,N/A,N/A,N/A,192.4,N/A,156
1/13/2023,CDM,5822,4818507688,CATH BALLOON DILATATION 3.5MM,,OP,,  ,272,260,N/A,7.8,260,7.8,67.6,101.4,N/A,192.4,109.2,156
1/13/2023,CDM,5823,4818507697,CATH BALLOON DILATATION 3.5MM,,OP,,  ,272,260,N/A,7.8,260,7.8,67.6,101.4,N/A,192.4,109.2,156
1/13/2023,CDM,5824,4818507711,CATHETER BALLOON 2.5MM X 20MM,,OP,,  ,272,260,N/A,7.8,260,7.8,67.6,101.4,N/A,192.4,109.2,156
1/13/2023,CDM,5825,4818507714,CATH BALLOON DILATATION 3MM 15,,OP,,  ,272,260,N/A,7.8,260,7.8,67.6,101.4,N/A,192.4,109.2,156
1/13/2023,CDM,5826,4818507726,STENT COATED/COV W/DEL SYS,,IP,,  ,278,1980,N/A,514.8,4387,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5827,4818507726,STENT COATED/COV W/DEL SYS,,OP,,  ,278,1980,N/A,198,1980,N/A,N/A,N/A,N/A,1465.2,N/A,1188
1/13/2023,CDM,5828,4818507842,CASSETTE PURGE,,OP,,  ,272,800,N/A,24,800,24,208,312,N/A,592,336,480
1/13/2023,CDM,5829,4818508071,CATHETER ACOUTY PRO 7F,,OP,,  ,272,980,N/A,29.4,980,29.4,254.8,382.2,N/A,725.2,411.6,588
1/13/2023,CDM,5830,4818508800,CATH ARCT FR ADV 28MM 2AF284,,OP,,  ,272,18000,N/A,540,18000,540,4680,7020,N/A,13320,7560,10800
1/13/2023,CDM,5831,4818508807,SHEATH FLEXCATH ADV STR 4FC12,,IP,,  ,278,4800,N/A,336,4800,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1/13/2023,CDM,5832,4818508807,SHEATH FLEXCATH ADV STR 4FC12,,OP,,  ,278,4800,N/A,912,4800,N/A,N/A,N/A,N/A,3552,N/A,2880
1/13/2023,CDM,5833,4818508879,GUIDEWIRE VIPER .014 TIP,,OP,,  ,272,780,N/A,23.4,780,23.4,202.8,304.2,N/A,577.2,327.6,468
1/13/2023,CDM,5834,4818509324,TRANSLUM ANGIOPL NONLASER CATH,,OP,,  ,272,260,N/A,7.8,260,7.8,67.6,101.4,N/A,192.4,109.2,156
1/13/2023,CDM,5835,4818509329,X4 VIGILANT IS4 DF4,,IP,,  ,275,65064,N/A,2169.23,65064,12362.16,16266,24073.68,N/A,N/A,24073.68,N/A
1/13/2023,CDM,5836,4818509329,X4 VIGILANT IS4 DF4,,OP,,  ,275,65064,N/A,12362.16,65064,12362.16,16916.64,25374.96,N/A,48147.36,25374.96,39038.4
1/13/2023,CDM,5837,4818509330,IS1 MOMENTUM DF1,,IP,,  ,275,65064,N/A,2169.23,65064,12362.16,16266,24073.68,N/A,N/A,24073.68,N/A
1/13/2023,CDM,5838,4818509330,IS1 MOMENTUM DF1,,OP,,  ,275,65064,N/A,12362.16,65064,12362.16,16916.64,25374.96,N/A,48147.36,25374.96,39038.4
1/13/2023,CDM,5839,4818615437,CATH GUID OUTER SLIT CPS 135D,,OP,,  ,272,1180.8,N/A,35.42,1180.8,35.42,307.01,460.51,N/A,873.79,495.94,708.48
1/13/2023,CDM,5840,4880000042,DOPPLER COLOR FLOW,,OP,93325,  ,483,1362,N/A,25.99,1442,40.86,354.12,531.18,N/A,1007.88,572.04,817.2
1/13/2023,CDM,5841,4890000017,12 LEAD EKG; TRACING ONLY,,OP,93005,  ,730,1201,67.2,10.44,1201,36.03,312.26,468.39,53.76,888.74,504.42,720.6
1/13/2023,CDM,5842,4890000019,CVSLR STRESS TEST; TRACING,,OP,93017,  ,482,9914,327.43,52.88,9914,297.42,2577.64,3866.46,261.94,7336.36,4163.88,5948.4
1/13/2023,CDM,5843,4890000021,RHYTHM ECG 1-3 LEADS TRACING,,OP,93041,  ,730,400,67.2,9.42,729,12,104,156,53.76,296,168,240
1/13/2023,CDM,5844,4890000025,ECG TO 48 HRS SCAN ANLYS REPRT,,OP,93226,  ,731,2443,135.74,42.3,2443,73.29,635.18,952.77,108.59,1807.82,1026.06,1465.8
1/13/2023,CDM,5845,4890000034,TTE W OR WO FOL WCON DOPPLER,,OP,93306,  ,483,6506,588.23,160.91,6506,195.18,1691.56,2537.34,470.58,4814.44,2732.52,3903.6
1/13/2023,CDM,5846,4890000034,TTE W OR WO FOL WCON DOPPLER,,OP,C8929,  ,483,6506,866.01,195.18,6506,195.18,1691.56,2537.34,692.81,4814.44,2732.52,3903.6
1/13/2023,CDM,5847,4890000037,2D TEE W OR W/O FOL W/CON IN,,OP,C8925,  ,483,4905,866.01,147.15,4905,147.15,1275.3,1912.95,692.81,3629.7,2060.1,2943
1/13/2023,CDM,5848,4890000037,2D TEE W OR W/O FOL W/CON IN,,OP,93312,  ,483,4905,588.23,147.15,4905,147.15,1275.3,1912.95,470.58,3629.7,2060.1,2943
1/13/2023,CDM,5849,4890000040,DOPPLER ECHO; COMPLETE,,OP,93320,  ,483,962,N/A,28.86,1442,28.86,250.12,375.18,N/A,711.88,404.04,577.2
1/13/2023,CDM,5850,4890000042,DOPPLER COLOR FLOW,,OP,93325,  ,483,1362,N/A,25.99,1442,40.86,354.12,531.18,N/A,1007.88,572.04,817.2
1/13/2023,CDM,5851,4890000043,TTE W OR W/O FOL W/CON STRES,,OP,93350,  ,483,2203,588.23,66.09,2203,66.09,572.78,859.17,470.58,1630.22,925.26,1321.8
1/13/2023,CDM,5852,4890000043,TTE W OR W/O FOL W/CON STRES,,OP,C8928,  ,483,2203,866.01,66.09,2203,66.09,572.78,859.17,692.81,1630.22,925.26,1321.8
1/13/2023,CDM,5853,4890000101,2D TTE W OR W/O FOL W/CON FU,,OP,C8924,  ,483,5393,430.74,161.79,5393,161.79,1402.18,2103.27,344.59,3990.82,2265.06,3235.8
1/13/2023,CDM,5854,4890000101,2D TTE W OR W/O FOL W/CON FU,,OP,93308,  ,483,5393,273.01,90.8,5393,161.79,1402.18,2103.27,218.41,3990.82,2265.06,3235.8
1/13/2023,CDM,5855,4890000104,TTE W/DOPPLER COMPLETE,,OP,93306,  ,483,6506,588.23,160.91,6506,195.18,1691.56,2537.34,470.58,4814.44,2732.52,3903.6
1/13/2023,CDM,5856,4890000107,TTE W/O DOPPLER COMPLETE,,OP,93307,  ,483,5457,273.01,119.48,5457,163.71,1418.82,2128.23,218.41,4038.18,2291.94,3274.2
1/13/2023,CDM,5857,4890000108,TTE F-UP OR LMTD,,OP,93308,  ,483,5393,273.01,90.8,5393,161.79,1402.18,2103.27,218.41,3990.82,2265.06,3235.8
1/13/2023,CDM,5858,4890000109,ECHO TRANSESOPHAGEAL COMPLETE,,OP,93312,  ,483,4905,588.23,147.15,4905,147.15,1275.3,1912.95,470.58,3629.7,2060.1,2943
1/13/2023,CDM,5859,4890000110,STRESS TTE ONLY,,OP,93350,  ,483,2203,588.23,66.09,2203,66.09,572.78,859.17,470.58,1630.22,925.26,1321.8
1/13/2023,CDM,5860,4890000166,2D TTE W OR W/O FOL W/CON CO,,OP,C8923,  ,483,5457,866.01,163.71,5457,163.71,1418.82,2128.23,692.81,4038.18,2291.94,3274.2
1/13/2023,CDM,5861,4890000166,2D TTE W OR W/O FOL W/CON CO,,OP,93307,  ,483,5457,273.01,119.48,5457,163.71,1418.82,2128.23,218.41,4038.18,2291.94,3274.2
1/13/2023,CDM,5862,5110000002,INJ SGL TENDN SHTH LIGMENT BIL,,OP,20550,  ,761,1151.6,317.88,34.55,3000,34.55,141,211,254.3,852.18,222,690.96
1/13/2023,CDM,5863,5110000003,INJ SGL TENDN SHTH LIGMENT LT,,OP,20550,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5864,5110000004,INJ SGL TENDN SHTH LIGMENT RT,,OP,20550,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5865,5110000005,INJ TENDON ORIGIN/INSERT,,OP,20551,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5866,5110000006,INJ TRIGGER POINT 1/2 MUSCL,,OP,20552,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5867,5110000007,INJECT TRIGGER POINTS 3/>,,OP,20553,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5868,5110000008,DRN/INJ SM JNT/BRSA WO US BIL,,OP,20600,  ,761,1151.6,317.88,34.55,3000,34.55,141,211,254.3,852.18,222,690.96
1/13/2023,CDM,5869,5110000009,DRN/INJ SM JNT/BRSA WO US LT,,OP,20600,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5870,5110000010,DRN/INJ SM JNT/BRSA WO US RT,,OP,20600,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5871,5110000011,DRN/INJ INT JNT/BRSA WO US BIL,,OP,20605,  ,761,1151.6,317.88,34.55,3000,34.55,141,211,254.3,852.18,222,690.96
1/13/2023,CDM,5872,5110000012,DRN/INJ INT JNT/BRSA WO US LT,,OP,20605,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5873,5110000013,DRN/INJ INT JNT/BRSA WO US RT,,OP,20605,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5874,5110000014,DRN/INJ MAJ JNT/BRSA WO US BIL,,OP,20610,  ,761,1151.59,317.88,34.55,3000,34.55,141,211,254.3,852.18,222,690.95
1/13/2023,CDM,5875,5110000015,DRN/INJ MAJ JNT/BRSA WO US LT,,OP,20610,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5876,5110000016,DRN/INJ MAJ JNT/BRSA WO US RT,,OP,20610,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5877,5110000017,DRN/INJ MAJ JNT/BRSA W/ US BIL,,OP,20611,  ,761,1151.59,317.88,34.55,3000,34.55,141,211,254.3,852.18,222,690.95
1/13/2023,CDM,5878,5110000018,DRN/INJ MAJ JNT/BRSA W/ US LT,,OP,20611,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5879,5110000019,DRN/INJ MAJ JNT/BRSA W/ US RT,,OP,20611,  ,761,767.73,317.88,23.03,3000,23.03,141,211,254.3,568.12,222,460.64
1/13/2023,CDM,5880,5110000030,INJECT SACROILIAC JOINT BIL,,OP,27096,  ,761,3585.43,N/A,107.56,3585.43,107.56,141,211,N/A,2653.22,222,2151.26
1/13/2023,CDM,5881,5110000030,INJECT SACROILIAC JOINT BIL,,OP,G0259,  ,761,3585.43,N/A,107.56,3585.43,107.56,141,211,N/A,2653.22,222,2151.26
1/13/2023,CDM,5882,5110000031,INJECT SACROILIAC JOINT LT,,OP,27096,  ,761,2390.29,N/A,71.71,3000,71.71,141,211,N/A,1768.81,222,1434.17
